7-ELEVEN #16345                                             ,7-Eleven                      ,"10580 S 700 E, Sandy, UT",$3.859
SPEEDWAY #9409                                              ,Speedway                      ,"10615 S 700 E, Sandy, UT",$3.859
DAL SOGLIO 66 #3                                            ,Phillips 66                   ,"8370 S STATE ST, Midvale                                 , UT",$3.859
MAVERIK COUNTRY STORE #304                                  ,Maverik                       ,"11415 S 700 E, Draper, UT",$3.859
SHELL,Shell                         ,"8137 S STATE ST, Midvale                                 , UT",$3.859
7-ELEVEN #25948                                             ,7-Eleven                      ,"8002 S STATE ST, Midvale, UT",$3.859
MAVERIK COUNTRY STORE #498,Maverik                       ,"10429 S Temple Dr, South Jordan, UT",$3.859
SHELL                                                       ,Shell                         ,"7820 S 700 E, Sandy, UT",$3.859
7-ELEVEN #33980                                             ,7-Eleven                      ,"7825 S 700 E, Sandy, UT",$3.859
MAVERIK #518                                                ,Maverik                       ,"655 E 9400 S, Sandy, UT",$3.879
MAVERIK COUNTRY STORE #254,Maverik                       ,"425 W 9000 S, Sandy, UT",$3.879
MAVERIK COUNTRY STORE #541                                  ,Maverik                       ,"432 W 9000 S, Sandy, UT",$3.879
HARMONS FUEL STOP                                           ,Harmons Fuel Stop             ,"672 E 11400 S, Draper, UT",$3.879
HOLIDAY OIL #23                                             ,Holiday Oil                   ,"9010 S STATE ST, Sandy, UT",$3.889
CHEVRON #306924                                             ,Chevron                       ,"9812 S 700 E, Sandy                                   , UT",$3.899
PROSTOP CONVENIENCE                                         ,Sinclair                      ,"10986 S STATE ST, Sandy                                   , UT",$3.899
FABULOUS FREDDYS                                            ,Sinclair                      ,"1065 E 9400 S, Sandy, UT",$3.899
7-ELEVEN #38572                                             ,7-Eleven                      ,"715 W 9000 S, Sandy, UT",$3.899
CHEVRON                                                     ,Chevron                       ,"9387 S 1300 E, Sandy                                   , UT",$3.899
SUNMART #869                                                ,Chevron                       ,"1295 E 10600 S, Sandy, UT",$3.899
CHEVRON,Chevron                       ,"8002 S 700 E, Sandy                                   , UT",$3.899
7-ELEVEN #25946                                             ,7-Eleven                      ,"8615 S 1300 E, Sandy, UT",$3.939
TESORO                                                      ,Tesoro                        ,"9401 S 700 E, Sandy                                   , UT",
SHELL                                                       ,Shell                         ,"151 W 10600 S, Sandy                                   , UT",
SAMS CLUB #4718                                             ,Sams Club                     ,"11278 S JORDAN GTWY, South Jordan                            , UT",
COSTCO #0487                                                ,Costco                        ,"11100 AUTO MALL DR, Sandy                                   , UT",$3.779
SPEEDWAY #9409                                              ,Speedway                      ,"10615 S 700 E, Sandy, UT",$3.859
7-ELEVEN #16345                                             ,7-Eleven                      ,"10580 S 700 E, Sandy, UT",$3.859
MAVERIK COUNTRY STORE #304                                  ,Maverik                       ,"11415 S 700 E, Draper, UT",$3.859
SPEEDWAY #9446                                              ,Speedway                      ,"95 W 10600 S, Sandy, UT",$3.859
MAVERIK #518                                                ,Maverik                       ,"655 E 9400 S, Sandy, UT",$3.879
HARMONS FUEL STOP                                           ,Harmons Fuel Stop             ,"672 E 11400 S, Draper, UT",$3.879
HOLIDAY OIL #23                                             ,Holiday Oil                   ,"9010 S STATE ST, Sandy, UT",$3.889
SUNMART #869                                                ,Chevron                       ,"1295 E 10600 S, Sandy, UT",$3.899
CHEVRON #306924                                             ,Chevron                       ,"9812 S 700 E, Sandy                                   , UT",$3.899
FABULOUS FREDDYS                                            ,Sinclair                      ,"1065 E 9400 S, Sandy, UT",$3.899
CHEVRON                                                     ,Chevron                       ,"9387 S 1300 E, Sandy                                   , UT",$3.899
PROSTOP CONVENIENCE                                         ,Sinclair                      ,"10986 S STATE ST, Sandy                                   , UT",$3.899
SMITHS FUEL #9047 (DISCOUNT AVAILABLE)                      ,Smiths                        ,"2039 E 9400 S, Sandy                                   , UT",$3.899
7-ELEVEN #17350                                             ,7-Eleven                      ,"2175 E 9400 S, Sandy, UT",$3.899
7-ELEVEN #25946                                             ,7-Eleven                      ,"8615 S 1300 E, Sandy, UT",$3.939
CHEVRON                                                     ,Chevron                       ,"12300 S 1300 E, Draper                                  , UT",$3.949
PEMEX #2150                                                 ,Pemex                         ,"CARR. INTERNACIONAL KM. 5, Heroica Nogales, SN",$16.750
PEMEX #6305                                                 ,Pemex                         ,"PRESIDIO # 3, Heroica Nogales, SN",$17.290
TESORO                                                      ,Tesoro                        ,"9401 S 700 E, Sandy                                   , UT",
