Origin
Origin Index: 0
11.6737,18.0167
11.2294,16.9167
11.2244,16.6
13.1681,22.7833
14.2083,25.8833
12.6287,26.2667
16.1233,25.75
11.6526,22.6833
17.5618,30.5333
18.7679,34.4333
13.0948,25.8
12.6635,25.0833
15.625,24.2667
11.9981,25.25
15.2814,23.3833
15.4765,23.6667
14.5631,20.7667
11.9055,24.6167
18.1428,32.35
23.5183,30.9333
14.1325,29.0667
16.5682,26.6833
17.1455,28.8167
18.876,34.1833
16.6962,27.4167
20.0193,32.9
16.5453,30.5833
26.9395,29.7833
24.2993,27.7667
24.3186,29.1833
26.9016,30.0833
22.8441,28.0167
21.8928,24.2333
21.9735,25.0333
24.3304,27.8833
21.876,25.7
21.8108,26.05
22.5179,26.2
22.5986,26.9167
25.1599,30.05
10.0003,20.1667
7.5658,12.7333
9.6946,18.5333
10.2738,20.6
8.7501,16
8.5109,15.1667
10.3999,20.55
7.5782,13.1167
9.6841,17.8833
9.7151,19.65
9.6754,19.2833
9.2031,19.0333
10.9604,21.4167
8.2325,15.7333
8.0753,14.6333
9.159,17.5
22.5931,25.7167
16.562,24.6167
13.5322,16.0333
14.9906,20.05
14.9303,19.9
15.2975,20.15
17.4108,26.4
17.2828,25.8
17.578,26.4833
16.8758,26.05
16.037,22.3333
24.0185,30.1167
16.4657,21.9167
16.4657,21.2833
17.0442,19.45
18.0055,28.2
13.3986,15.75
17.2965,18.0333
16.0506,24.2
15.3062,19.55
16.9616,21.5667
16.2147,20.2
15.3945,18.3
16.9821,18.9
15.8934,18.3167
16.1084,21.7833
17.7134,21.8167
20.0299,24.9667
20.0461,25.0667
16.9578,18.6167
17.998,22.8
18.9512,22.7
17.9098,20.8
14.8104,19.1
23.0199,27.2667
17.3959,19.7833
16.7018,21.2167
15.3833,20.6833
15.0863,17.55
18.0297,19.6833
16.132,22.7667
14.0958,19.8167
16.0848,22.6833
Origin
Origin Index: 3
4.1097,11.0833
6.6425,15.35
6.228,14.6833
6.558,15.45
4.0165,11.0167
4.8579,14.2167
5.7235,14.7333
6.6275,16.6333
7.7031,18.85
4.6131,12.1
4.1427,11.0833
4.8722,14.2
5.1375,14.5333
5.6265,15.0167
7.2104,16.7833
8.6265,19.6333
12.0217,17
11.7713,17.45
11.8303,18.3167
12.9264,18.55
11.9291,16.6167
13.9262,20.5667
12.0577,16.3333
10.3676,17.2
10.4303,17.4833
12.8729,18.2167
11.8191,15.4667
13.8696,20.25
12.799,18.75
14.8806,23.3333
14.9067,20.9333
14.8949,20.4
9.9003,15.65
11.079,16.05
10.9032,14.9333
10.8759,14.9667
9.8817,16.25
10.2992,17.3667
10.2414,17.9167
12.1733,19.4667
12.136,19.3333
13.1644,18.3
13.8118,21.2833
14.3468,22.95
14.8383,22.05
15.3125,24.1333
14.1952,20.3833
15.3149,23.5
14.8719,20.1833
14.9266,24.65
11.5612,21.1333
12.7145,24.1833
15.7027,27.1833
10.6913,25.3333
10.8529,18.85
10.4881,16.7167
10.403,16.9667
14.097,18.3667
12.2615,19.0833
9.0018,17.4167
8.3481,18.7333
6.4324,12.75
12.4057,19.35
12.2858,17.9667
11.24,18.3333
9.0192,18.5333
6.3889,14.4667
12.5032,18.6167
10.4372,16.6167
